,customerID,tenure,PhoneService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn,MonthlyCharges_Tenure_ratio,tenure_ratio
5874,2968-SSGAA,10,1,0.0,Electronic check,100.6,1060.2,Yes,10.059999999999999,0.009432182607055271
5875,2296-DKZFP,65,1,,Bank transfer (automatic),71.0,4386.2,No,1.0923076923076922,0.014819205690574986
5876,4844-JJWUY,1,1,0.0,Electronic check,86.0,86.0,Yes,86.0,0.011627906976744186
5877,6777-TGHTM,53,1,1.0,Credit card (automatic),106.95,5785.5,Yes,2.017924528301887,0.009160833117275948
5878,8909-BOLNL,3,1,1.0,Mailed check,21.2,52.05,No,7.066666666666666,0.05763688760806917
5879,6603-YRDCJ,33,1,,Mailed check,61.05,2018.4,No,1.8499999999999999,0.016349583828775268
5880,3538-WZPHD,3,0,0.0,Electronic check,29.6,79.45,Yes,9.866666666666667,0.037759597230962866
5881,3229-USWAR,34,1,1.0,Bank transfer (automatic),79.95,2727.3,No,2.351470588235294,0.012466542001246653
5882,2138-VFAPZ,14,1,,Mailed check,19.7,263.65,No,1.407142857142857,0.053100701687843734
5883,6131-JLWZM,13,1,0.0,Mailed check,20.3,275.4,No,1.5615384615384615,0.04720406681190995
5884,4785-QRJHC,46,0,1.0,Bank transfer (automatic),59.9,2816.65,Yes,1.3021739130434782,0.016331457582589245
5885,0269-XFESX,23,1,1.0,Mailed check,24.35,538.5,No,1.058695652173913,0.04271123491179202
5886,1709-EJDOX,47,1,,Mailed check,19.75,948.9,No,0.42021276595744683,0.04953103593634735
5887,4316-XCSLJ,17,1,0.0,Mailed check,50.3,846.8,No,2.9588235294117644,0.020075578649031648
5888,8610-WFCJF,49,1,0.0,Electronic check,95.6,4783.5,Yes,1.9510204081632652,0.010243545521061983
5889,9693-XMUOB,59,0,0.0,Electronic check,50.25,2997.45,No,0.8516949152542372,0.019683397554588068
5890,0383-CLDDA,69,1,,Credit card (automatic),85.35,5897.4,No,1.2369565217391303,0.011700071217824804
5891,4905-JEFDW,11,0,1.0,Electronic check,41.6,470.6,Yes,3.7818181818181817,0.023374415639609007
5892,2709-UQGNP,10,1,0.0,Mailed check,51.65,524.5,No,5.165,0.019065776930409915
5893,3549-ZTMNH,12,1,,Bank transfer (automatic),24.0,269.65,No,2.0,0.044502132393843874
5894,7881-INRLC,45,1,0.0,Credit card (automatic),100.85,4740.0,Yes,2.241111111111111,0.00949367088607595
5895,8033-ATFAS,39,1,0.0,Mailed check,59.85,2341.5,No,1.5346153846153847,0.016655989750160152
5896,1635-NZATJ,71,1,,Credit card (automatic),25.45,1789.65,No,0.3584507042253521,0.03967256167407035
5897,0562-HKHML,71,1,,Credit card (automatic),23.9,1626.4,No,0.33661971830985915,0.04365469749139203
5898,8277-RVRSV,33,1,1.0,Credit card (automatic),24.15,800.3,No,0.7318181818181818,0.04123453704860677
5899,9943-VSZUV,67,1,0.0,Mailed check,75.7,5060.85,No,1.1298507462686567,0.013238882796368198
5900,0117-LFRMW,37,0,0.0,Bank transfer (automatic),40.2,1448.8,Yes,1.0864864864864865,0.025538376587520707
5901,6172-FECYY,49,1,0.0,Electronic check,84.5,4254.85,Yes,1.7244897959183674,0.011516269668730976
5902,7054-ENNGU,9,1,0.0,Mailed check,50.85,466.6,No,5.65,0.01928846978139734
5903,1455-HFBXA,52,1,,Credit card (automatic),91.6,4627.8,No,1.7615384615384615,0.011236440641341458
5904,9402-CXWPL,70,1,1.0,Electronic check,98.9,6838.6,No,1.412857142857143,0.010236013219079928
5905,1628-BIZYP,1,1,0.0,Electronic check,85.0,85.0,No,85.0,0.011764705882352941
5906,1965-AKTSX,14,1,0.0,Electronic check,78.95,1101.85,Yes,5.639285714285714,0.01270590370740119
5907,0082-LDZUE,1,1,0.0,Mailed check,44.3,44.3,No,44.3,0.022573363431151242
5908,4786-UKSNZ,1,1,0.0,Mailed check,20.2,20.2,Yes,20.2,0.04950495049504951
5909,5343-SGUBI,52,1,1.0,Mailed check,80.2,4297.6,No,1.5423076923076924,0.012099776619508562
5910,0856-NAOES,6,1,0.0,Mailed check,60.9,414.1,No,10.15,0.014489253803429122
5911,1976-AZZPJ,7,0,0.0,Mailed check,34.2,256.6,No,4.885714285714286,0.027279812938425563
5912,7248-VZQLC,47,1,0.0,Bank transfer (automatic),85.2,3969.35,Yes,1.8127659574468085,0.011840729590487108
5913,6156-UZDLF,26,1,1.0,Credit card (automatic),87.15,2274.1,No,3.351923076923077,0.01143309441097577
5914,3099-OONVS,25,1,0.0,Electronic check,54.3,1296.8,No,2.1719999999999997,0.019278223318938928
5915,9500-WBGRP,69,1,,Mailed check,19.1,1268.85,No,0.2768115942028986,0.05437995034874099
5916,5183-KLYEM,72,1,,Credit card (automatic),112.75,8192.6,No,1.5659722222222223,0.008788418816981178
5917,5144-PQCDZ,4,1,0.0,Mailed check,19.95,59.25,No,4.9875,0.06751054852320675
5918,8514-VZHEB,59,1,,Mailed check,19.5,1147.85,No,0.3305084745762712,0.05140044430892539
5919,6625-IUTTT,67,1,,Bank transfer (automatic),65.55,4361.55,No,0.9783582089552239,0.015361511389299675
5920,9355-NPPFS,26,1,0.0,Electronic check,78.8,2006.1,No,3.0307692307692307,0.01296047056477743
5921,0068-FIGTF,27,1,1.0,Mailed check,78.2,2078.95,No,2.8962962962962964,0.012987325332499581
5922,5965-GGPRW,72,1,,Bank transfer (automatic),105.25,7609.75,No,1.4618055555555556,0.009461546042905482
5923,8035-PWSEV,6,1,0.0,Electronic check,89.25,487.05,No,14.875,0.012319063751154912
5924,2236-HILPA,62,1,,Credit card (automatic),20.65,1218.45,No,0.33306451612903226,0.05088432024293159
5925,1840-BIUOG,20,1,1.0,Electronic check,68.7,1416.2,No,3.435,0.014122299110295156
5926,1356-MKYSK,6,1,0.0,Credit card (automatic),78.65,483.3,No,13.108333333333334,0.012414649286157665
5927,6080-LNESI,51,1,,Mailed check,24.75,1234.6,No,0.4852941176470588,0.041308925967924834
5928,1830-IPXVJ,61,1,,Credit card (automatic),19.75,1311.6,No,0.3237704918032787,0.04650808173223544
5929,5828-DWPIL,62,1,0.0,Electronic check,89.1,5618.3,No,1.4370967741935483,0.011035366569958883
5930,8398-TBIYD,72,1,,Bank transfer (automatic),84.7,6185.15,No,1.176388888888889,0.011640784782907448
5931,0011-IGKFF,13,1,0.0,Electronic check,98.0,1237.85,Yes,7.538461538461538,0.010502080219735832
5932,4192-GORJT,5,1,0.0,Electronic check,94.45,498.1,Yes,18.89,0.010038144950813089
5933,6496-SLWHQ,3,1,0.0,Electronic check,105.0,294.45,Yes,35.0,0.010188487009679063
5934,9912-GVSEQ,26,1,0.0,Electronic check,93.85,2381.55,Yes,3.6096153846153842,0.010917259767798282
5935,2931-FSOHN,13,1,0.0,Electronic check,59.9,788.35,No,4.607692307692307,0.016490137629225597
5936,9418-RUKPH,38,1,,Mailed check,19.95,756.4,No,0.525,0.05023796932839768
5937,5383-MMTWC,8,1,0.0,Electronic check,84.0,613.4,Yes,10.5,0.013042060645582002
5938,9971-ZWPBF,34,1,0.0,Electronic check,108.9,3625.2,No,3.2029411764705884,0.009378792894185148
5939,4712-AUQZO,18,0,0.0,Mailed check,33.6,550.35,No,1.8666666666666667,0.032706459525756335
5940,9711-FJTBX,56,1,1.0,Mailed check,85.85,4793.8,No,1.5330357142857143,0.011681755600984604
5941,2908-ZTPNF,36,0,0.0,Bank transfer (automatic),34.85,1267.2,No,0.9680555555555556,0.028409090909090908
5942,7240-ETPTR,9,0,0.0,Electronic check,48.75,442.2,Yes,5.416666666666667,0.0203527815468114
5943,2202-CUYXZ,1,1,0.0,Electronic check,84.85,84.85,Yes,84.85,0.011785503830288745
5944,5995-OIGLP,12,1,0.0,Mailed check,56.65,654.85,Yes,4.720833333333333,0.0183248072077575
5945,8421-WZOOW,57,1,0.0,Credit card (automatic),95.3,5567.45,No,1.6719298245614034,0.010238080270141628
5946,6261-RCVNS,42,1,1.0,Credit card (automatic),73.9,3160.55,Yes,1.7595238095238097,0.013288826311876096
5947,7951-QKZPL,33,1,,Mailed check,24.5,740.3,Yes,0.7424242424242424,0.04457652303120357
5948,1414-YADCW,70,1,,Bank transfer (automatic),84.6,5706.2,No,1.2085714285714284,0.012267358312011497
5949,8756-RDDLT,68,0,0.0,Electronic check,44.95,3085.35,No,0.661029411764706,0.02203963893885621
5950,2862-PFNIK,1,0,0.0,Electronic check,24.7,24.7,No,24.7,0.04048582995951417
5951,5816-QVHRX,37,1,0.0,Credit card (automatic),100.3,3541.4,No,2.710810810810811,0.010447845484836505
5952,4430-YHXGG,4,1,0.0,Mailed check,25.45,84.2,No,6.3625,0.047505938242280284
5953,6888-SBYAI,1,1,0.0,Mailed check,50.7,50.7,No,50.7,0.01972386587771203
5954,7395-XWZOY,20,0,0.0,Credit card (automatic),55.0,1165.55,No,2.75,0.017159281026125007
5955,7169-YWAMK,72,1,,Bank transfer (automatic),68.4,4855.35,No,0.9500000000000001,0.01482900305848188
5956,3640-PHQXK,31,1,0.0,Electronic check,89.9,2806.9,Yes,2.9000000000000004,0.011044212476397449
5957,6877-LGWXO,18,1,0.0,Electronic check,78.55,1422.65,Yes,4.363888888888889,0.012652444381963238
5958,6859-RKMZJ,11,1,0.0,Bank transfer (automatic),55.05,608.15,No,5.004545454545454,0.018087642851270246
5959,2729-VNVAP,33,1,,Credit card (automatic),19.8,641.35,No,0.6,0.0514539642940672
5960,2957-JIRMN,62,1,1.0,Electronic check,84.45,4959.15,No,1.3620967741935484,0.012502142504259803
5961,2049-BAFNW,1,0,0.0,Mailed check,35.9,35.9,No,35.9,0.02785515320334262
5962,3842-QTGDL,16,1,0.0,Bank transfer (automatic),80.75,1321.3,No,5.046875,0.012109286308938167
5963,7163-OCEQI,22,1,1.0,Mailed check,78.65,1663.75,No,3.575,0.013223140495867768
5964,9782-LGXMC,49,1,0.0,Bank transfer (automatic),61.75,3024.15,No,1.260204081632653,0.0162028999884265
5965,5975-BAICR,36,1,1.0,Credit card (automatic),63.7,2188.5,No,1.7694444444444446,0.01644962302947224
5966,8019-ENHXU,42,1,0.0,Electronic check,99.45,4138.05,Yes,2.367857142857143,0.010149708195889368
5967,5167-GBFRE,4,0,0.0,Bank transfer (automatic),25.2,102.5,Yes,6.3,0.03902439024390244
5968,9033-EOXWV,12,1,1.0,Mailed check,74.05,872.65,Yes,6.170833333333333,0.01375121755572108
5969,4673-KKSLS,31,1,0.0,Electronic check,87.6,2724.25,No,2.825806451612903,0.011379278700559787
5970,4853-OITSN,5,1,0.0,Electronic check,89.15,413.25,No,17.830000000000002,0.012099213551119177
5971,9800-OUIGR,66,1,,Credit card (automatic),20.0,1374.2,No,0.30303030303030304,0.04802794353078155
5972,1324-NLTJE,15,1,0.0,Credit card (automatic),55.0,757.1,Yes,3.6666666666666665,0.01981244221371021
5973,2324-EFHVG,64,1,,Bank transfer (automatic),104.4,6692.65,No,1.63125,0.009562729262698633
5974,7094-MSZAO,10,1,0.0,Credit card (automatic),20.05,218.5,No,2.005,0.04576659038901602
5975,1522-VVDMG,7,1,0.0,Electronic check,89.75,608.8,Yes,12.821428571428571,0.01149802890932983
5976,6907-CQGPN,29,0,0.0,Electronic check,34.3,1004.75,No,1.182758620689655,0.02886290121920876
5977,0780-XNZFN,57,1,,Bank transfer (automatic),20.65,1125.6,No,0.3622807017543859,0.05063965884861408
5978,0239-OXEXL,46,1,0.0,Mailed check,84.25,3847.6,No,1.8315217391304348,0.011955504730221438
5979,2675-IJRGJ,53,1,,Bank transfer (automatic),19.65,978.0,No,0.37075471698113205,0.0541922290388548
5980,7049-GKVZY,17,1,1.0,Credit card (automatic),79.85,1387.35,No,4.697058823529411,0.01225357696327531
5981,8577-QSOCG,38,1,,Mailed check,20.2,746.05,No,0.531578947368421,0.05093492393271229
5982,3721-CNZHX,15,1,1.0,Mailed check,19.8,304.6,No,1.32,0.04924491135915955
5983,0212-ISBBF,22,0,0.0,Electronic check,50.35,1098.85,No,2.2886363636363636,0.02002093097329026
5984,9185-TQCVP,14,1,0.0,Electronic check,85.15,1139.2,Yes,6.082142857142857,0.012289325842696628
5985,3585-YNADK,57,1,1.0,Bank transfer (automatic),74.6,4368.95,No,1.3087719298245613,0.013046613030590876
5986,5271-DBYSJ,11,1,0.0,Credit card (automatic),79.15,827.7,No,7.195454545454546,0.013289839313761024
5987,1099-GODLO,1,1,,Mailed check,20.35,20.35,No,20.35,0.04914004914004914
5988,6828-HMKWP,12,1,,Bank transfer (automatic),21.05,262.05,No,1.7541666666666667,0.04579278763594734
5989,5567-WSELE,3,1,0.0,Electronic check,94.6,279.55,Yes,31.53333333333333,0.010731532820604543
5990,1472-TNCWL,36,1,0.0,Electronic check,94.7,3512.5,No,2.6305555555555555,0.010249110320284697
5991,8063-RJYNF,16,1,0.0,Electronic check,94.25,1483.25,Yes,5.890625,0.010787122872071465
5992,0687-ZVTHB,65,1,1.0,Credit card (automatic),72.45,4653.85,Yes,1.1146153846153846,0.013966930605842474
5993,2080-GKCWQ,2,1,0.0,Electronic check,74.95,151.75,No,37.475,0.013179571663920923
5994,9661-ACXBS,42,1,0.0,Electronic check,105.2,4400.75,Yes,2.5047619047619047,0.009543827756632392
5995,2193-SFWQW,72,1,,Bank transfer (automatic),111.95,8033.1,No,1.5548611111111112,0.008962915935317622
5996,5656-JAMLX,62,1,,Bank transfer (automatic),19.85,1253.65,No,0.32016129032258067,0.04945558967813983
5997,3462-BJQQA,6,1,0.0,Electronic check,89.75,552.65,No,14.958333333333334,0.010856780964444044
5998,0442-TDYUO,48,1,,Mailed check,20.05,1036.0,No,0.41770833333333335,0.04633204633204633
5999,6733-LRIZX,35,1,,Electronic check,108.95,4025.5,No,3.112857142857143,0.008694572102844368
6000,9503-XJUME,52,1,1.0,Credit card (automatic),19.65,928.4,No,0.3778846153846154,0.056010340370529946
6001,4367-NHWMM,1,0,0.0,Mailed check,24.9,24.9,No,24.9,0.040160642570281124
6002,3727-RJMEO,6,1,0.0,Electronic check,82.85,460.25,Yes,13.808333333333332,0.013036393264530146
6003,3779-OSWCF,71,1,,Credit card (automatic),93.2,6506.15,No,1.3126760563380282,0.010912751781007202
6004,6736-DHUQI,67,1,1.0,Bank transfer (automatic),84.8,5598.3,No,1.2656716417910447,0.011967918832502724
6005,3915-ODIYG,60,1,1.0,Electronic check,71.75,4374.55,No,1.1958333333333333,0.013715696471637081
6006,1360-RCYRT,23,0,0.0,Bank transfer (automatic),30.35,678.75,No,1.3195652173913044,0.03388581952117864
6007,2724-FJDYW,39,0,1.0,Bank transfer (automatic),54.85,2191.7,No,1.4064102564102565,0.01779440616872747
6008,4451-RWASJ,15,1,1.0,Mailed check,19.5,239.75,No,1.3,0.06256517205422316
6009,6646-VRFOL,53,1,0.0,Electronic check,103.85,5485.5,Yes,1.9594339622641508,0.00966183574879227
6010,3460-TJBWI,24,1,,Mailed check,24.2,609.05,No,1.0083333333333333,0.03940563172153354
6011,5917-HBSDW,37,1,0.0,Electronic check,19.35,683.75,No,0.522972972972973,0.054113345521023766
6012,5685-IIXLY,5,1,0.0,Electronic check,83.6,404.2,Yes,16.72,0.012370113805047007
6013,5671-UUNXD,50,1,1.0,Electronic check,100.65,5189.75,No,2.013,0.00963437545161135
6014,0956-ACVZC,54,1,1.0,Credit card (automatic),94.1,5060.9,No,1.7425925925925925,0.010670038925882749
6015,2325-NBPZG,3,1,0.0,Electronic check,74.55,233.65,No,24.849999999999998,0.012839717526214423
6016,4250-ZBWLV,68,1,1.0,Electronic check,108.45,7176.55,Yes,1.5948529411764707,0.00947530498637925
6017,4482-FTFFX,5,1,0.0,Electronic check,56.15,291.45,No,11.23,0.0171556013038257
6018,8859-DZTGQ,33,1,,Mailed check,20.35,689.75,No,0.6166666666666667,0.04784342152953969
6019,0440-MOGPM,41,1,1.0,Electronic check,80.55,3263.9,No,1.9646341463414634,0.012561659364563865
6020,0020-JDNXP,34,0,1.0,Mailed check,61.25,1993.2,No,1.8014705882352942,0.01705799719044752
6021,3752-CQSJI,13,1,0.0,Mailed check,20.45,254.5,No,1.573076923076923,0.05108055009823183
6022,5025-GOOKI,20,1,0.0,Credit card (automatic),18.9,347.65,No,0.945,0.05752912411908529
6023,4698-KVLLG,51,1,,Credit card (automatic),19.6,967.9,No,0.3843137254901961,0.05269139373902263
6024,5095-AESKG,3,1,0.0,Credit card (automatic),91.5,242.95,Yes,30.5,0.01234821979831241
6025,2887-JPYLU,41,1,0.0,Bank transfer (automatic),45.2,1841.9,No,1.102439024390244,0.02225962321515826
6026,4770-QAZXN,13,1,0.0,Credit card (automatic),19.45,232.1,No,1.4961538461538462,0.056010340370529946
6027,4896-CPRPF,35,1,,Bank transfer (automatic),25.45,809.25,No,0.7271428571428571,0.04324992276799506
6028,1871-MOWRM,12,1,0.0,Bank transfer (automatic),80.85,866.45,Yes,6.7375,0.0138496162502164
6029,9714-EDSUC,4,1,0.0,Mailed check,94.9,360.55,No,23.725,0.01109416169740674
6030,2027-OAQQC,43,0,0.0,Bank transfer (automatic),49.05,2076.2,Yes,1.1406976744186046,0.02071091417011849
6031,0282-NVSJS,12,0,0.0,Mailed check,29.3,355.9,No,2.441666666666667,0.0337173363304299
6032,9090-SGQXL,68,1,0.0,Electronic check,105.3,7299.65,Yes,1.548529411764706,0.009315515127437618
6033,6595-YGXIT,25,1,0.0,Electronic check,88.95,2291.2,Yes,3.5580000000000003,0.010911312849162013
6034,7353-YOWFP,7,1,1.0,Mailed check,20.25,129.15,No,2.892857142857143,0.05420054200542005
6035,9835-ZIITK,66,1,1.0,Electronic check,110.85,7491.75,Yes,1.6795454545454545,0.008809690659725698
6036,8008-ESFLK,53,1,1.0,Electronic check,110.5,5835.5,No,2.0849056603773586,0.009082340844829064
6037,7537-CBQUZ,63,1,0.0,Bank transfer (automatic),109.4,7031.45,No,1.7365079365079366,0.008959745145026987
6038,1555-DJEQW,70,1,,Bank transfer (automatic),114.2,7723.9,Yes,1.6314285714285715,0.00906277916596538
6039,5649-TJHOV,27,0,0.0,Bank transfer (automatic),36.5,1032.0,Yes,1.3518518518518519,0.02616279069767442
6040,0519-XUZJU,1,1,0.0,Mailed check,70.75,70.75,Yes,70.75,0.014134275618374558
6041,3363-EWLGO,5,1,0.0,Mailed check,19.95,109.6,No,3.9899999999999998,0.04562043795620438
6042,4750-UKWJK,37,1,1.0,Mailed check,19.6,727.8,No,0.5297297297297298,0.05083814234679857
6043,6338-AVWCY,3,0,0.0,Mailed check,40.15,130.75,Yes,13.383333333333333,0.022944550669216062
6044,1689-YQBYY,12,1,0.0,Electronic check,76.6,893.0,No,6.383333333333333,0.013437849944008958
6045,4487-ZYJZK,38,1,1.0,Credit card (automatic),19.6,763.1,No,0.5157894736842106,0.049796881142707375
6046,2959-FENLU,9,1,0.0,Credit card (automatic),85.3,781.4,No,9.477777777777778,0.011517788584591758
6047,0708-LGSMF,13,1,0.0,Electronic check,65.85,902.25,No,5.065384615384615,0.014408423385979495
6048,9253-QXKBE,29,1,0.0,Electronic check,94.45,2653.65,Yes,3.256896551724138,0.010928343979047727
6049,7634-HLQJR,47,1,,Credit card (automatic),20.05,1016.7,No,0.4265957446808511,0.04622799252483525
6050,0487-RPVUM,61,1,0.0,Bank transfer (automatic),99.4,5943.65,No,1.6295081967213116,0.010263053847383342
6051,4079-ULGFR,16,1,0.0,Mailed check,20.0,275.7,No,1.25,0.05803409503083062
6052,2516-XSJKX,41,1,,Electronic check,78.45,3126.45,No,1.9134146341463416,0.013113915143373475
6053,0057-QBUQH,43,1,,Electronic check,25.1,1070.15,No,0.5837209302325582,0.0401812829977106
6054,9445-SZLCH,36,1,0.0,Bank transfer (automatic),97.35,3457.9,Yes,2.7041666666666666,0.01041094305792533
6055,6599-SFQVE,6,1,0.0,Electronic check,55.0,340.4,No,9.166666666666666,0.01762632197414806
6056,8331-ZXFOE,58,1,1.0,Credit card (automatic),71.1,4299.2,No,1.225862068965517,0.01349088202456271
6057,4003-FUSHP,19,1,0.0,Credit card (automatic),61.55,1093.2,No,3.2394736842105263,0.017380168313208925
6058,0356-ERHVT,11,1,0.0,Bank transfer (automatic),45.9,521.9,No,4.172727272727273,0.02107683464265185
6059,7325-ENZFI,39,0,1.0,Bank transfer (automatic),40.3,1630.4,No,1.0333333333333332,0.023920510304219822
6060,4884-ZTHVF,8,1,0.0,Electronic check,87.1,713.6,No,10.8875,0.011210762331838564
6061,3920-HIHMQ,26,1,0.0,Mailed check,49.5,1265.65,No,1.9038461538461537,0.02054280409275866
6062,3055-OYMSE,53,1,0.0,Credit card (automatic),73.8,4003.85,No,1.3924528301886792,0.0132372591380796
6063,0613-WUXUM,70,1,,Mailed check,19.2,1401.4,No,0.2742857142857143,0.049950049950049945
6064,7568-PODML,1,0,0.0,Mailed check,45.3,45.3,Yes,45.3,0.02207505518763797
6065,4458-KVRBJ,59,1,,Mailed check,25.0,1510.5,No,0.423728813559322,0.039059913935782856
6066,5349-IECLD,2,1,0.0,Electronic check,94.95,178.1,Yes,47.475,0.011229646266142616
6067,1397-XKKWR,7,0,1.0,Mailed check,35.3,264.8,No,5.042857142857143,0.026435045317220542
6068,3945-GFWQL,12,1,0.0,Electronic check,44.55,480.6,Yes,3.7125,0.024968789013732832
6069,8097-OMULG,59,1,1.0,Credit card (automatic),76.75,4541.9,No,1.3008474576271187,0.012990158303793568
6070,6013-BHCAW,61,1,,Bank transfer (automatic),81.0,4976.15,No,1.3278688524590163,0.012258472915808408
6071,0401-WDBXM,72,1,,Bank transfer (automatic),105.55,7542.25,No,1.4659722222222222,0.009546222944081674
6072,3387-PLKUI,13,1,0.0,Mailed check,18.8,251.25,No,1.4461538461538461,0.051741293532338306
6073,6096-EGVTU,64,1,1.0,Mailed check,24.9,1595.5,No,0.3890625,0.04011281729865246
6074,3797-VTIDR,1,0,0.0,Electronic check,23.45,23.45,Yes,23.45,0.042643923240938165
6075,5081-NWSUP,10,1,1.0,Mailed check,64.9,685.55,No,6.49,0.014586828094230911
6076,2580-ATZSQ,65,1,1.0,Bank transfer (automatic),61.35,3874.1,No,0.9438461538461539,0.01677809039518856
6077,8085-MSNLK,62,1,,Mailed check,113.95,6891.4,No,1.8379032258064516,0.008996720550251037
6078,9691-HKOVS,55,1,1.0,Electronic check,90.15,4916.95,No,1.6390909090909092,0.011185796072768688
6079,9881-VCZEP,25,1,0.0,Electronic check,54.1,1373.0,No,2.164,0.01820830298616169
6080,9526-BIHHD,1,0,0.0,Mailed check,29.7,29.7,Yes,29.7,0.03367003367003367
6081,8757-TFHHJ,1,1,0.0,Credit card (automatic),49.8,49.8,No,49.8,0.020080321285140562
6082,4523-WXCEF,59,1,0.0,Electronic check,101.1,6039.9,Yes,1.7135593220338983,0.009768373648570342
6083,1468-DEFNC,64,1,,Bank transfer (automatic),24.4,1548.65,No,0.38125,0.04132631646918283
6084,5119-KEPFY,36,1,0.0,Bank transfer (automatic),95.0,3440.25,No,2.638888888888889,0.010464355788096796
6085,8364-TRMMK,3,1,0.0,Mailed check,50.65,151.3,Yes,16.883333333333333,0.01982815598149372
6086,0916-KNFAJ,61,1,,Mailed check,69.9,4226.7,No,1.1459016393442625,0.014432062838621147
6087,8319-QBEHW,26,0,1.0,Bank transfer (automatic),39.95,1023.75,No,1.5365384615384616,0.025396825396825397
6088,3063-QFSZL,1,1,0.0,Electronic check,55.4,55.4,Yes,55.4,0.018050541516245487
